level_0,level_1,0,column1,column2
1954,35,"[125861.67711721963, 35]",125861.67711721963,35
1954,36,"[115213.77923310285, 36]",115213.77923310285,36
1954,37,"[145192.40458955622, 37]",145192.40458955622,37
1954,38,"[151697.02431516832, 38]",151697.02431516832,38
1954,39,"[162285.47661236709, 39]",162285.47661236709,39
1954,40,"[160289.36525003496, 40]",160289.36525003496,40
1954,41,"[215380.82008647197, 41]",215380.82008647197,41
1954,42,"[257875.4558895329, 42]",257875.4558895329,42
1954,43,"[337326.883849098, 43]",337326.883849098,43
1954,44,"[427663.0233438864, 44]",427663.0233438864,44
1954,45,"[507550.4761045244, 45]",507550.4761045244,45
1954,46,"[444664.9721151738, 46]",444664.9721151738,46
1954,47,"[379299.22121424327, 47]",379299.22121424327,47
1954,48,"[289974.25461828895, 48]",289974.25461828895,48
1954,49,"[365599.5402227387, 49]",365599.5402227387,49
1954,50,"[395139.98307273595, 50]",395139.98307273595,50
1954,51,"[400829.99882898334, 51]",400829.99882898334,51
1954,52,"[450452.7526840115, 52]",450452.7526840115,52
1954,53,"[462299.660079601, 53]",462299.660079601,53
1954,54,"[275576.82737345016, 54]",275576.82737345016,54
1954,55,"[348053.53297266754, 55]",348053.53297266754,55
1954,56,"[393926.98861846514, 56]",393926.98861846514,56
1954,57,"[389751.3625391094, 57]",389751.3625391094,57
1954,58,"[443615.0008420143, 58]",443615.0008420143,58
1954,59,"[579760.4446004286, 59]",579760.4446004286,59
1954,60,"[648751.9375078796, 60]",648751.9375078796,60
1954,61,"[656926.2119204788, 61]",656926.2119204788,61
1954,62,"[725969.1567933211, 62]",725969.1567933211,62
1954,63,"[867387.94853666, 63]",867387.94853666,63
1954,64,"[809099.4783949965, 64]",809099.4783949965,64
1954,65,"[1047379.2747823229, 65]",1047379.2747823229,65
1954,66,"[1223129.5170907967, 66]",1223129.5170907967,66
1955,0,"[13297.0, 0]",13297.0,0
1955,1,"[14088.1715, 1]",14088.1715,1
1955,2,"[12148.23028445, 2]",12148.23028445,2
1955,3,"[17113.212001704716, 3]",17113.212001704716,3
1955,4,"[19058.98420629854, 4]",19058.98420629854,4
1955,5,"[18795.97022425162, 5]",18795.97022425162,5
1955,6,"[23613.37739272731, 6]",23613.37739272731,6
1955,7,"[21296.90507050076, 7]",21296.90507050076,7
1955,8,"[25831.016160010375, 8]",25831.016160010375,8
1955,9,"[29734.082701787942, 9]",29734.082701787942,9
1955,10,"[32942.39022531086, 10]",32942.39022531086,10
1955,11,"[28715.88155940348, 11]",28715.88155940348,11
1955,12,"[34662.94063035594, 12]",34662.94063035594,12
1955,13,"[36957.6273000855, 13]",36957.6273000855,13
1955,14,"[31894.432359973787, 14]",31894.432359973787,14
1955,15,"[31205.512620998354, 15]",31205.512620998354,15
1955,16,"[34276.13506290459, 16]",34276.13506290459,16
1955,17,"[39606.07406518626, 17]",39606.07406518626,17
1955,18,"[31474.947059603517, 18]",31474.947059603517,18
1955,19,"[19848.101615785978, 19]",19848.101615785978,19
1955,20,"[25379.76753610553, 20]",25379.76753610553,20
1955,21,"[29965.8915298798, 21]",29965.8915298798,21
1955,22,"[25926.489351652002, 22]",25926.489351652002,22
1955,23,"[25646.483266654162, 23]",25646.483266654162,23
1955,24,"[27485.336116873266, 24]",27485.336116873266,24
1955,25,"[32498.66142459095, 25]",32498.66142459095,25
1955,26,"[27617.36247861739, 26]",27617.36247861739,26
1955,27,"[31555.59836806823, 27]",31555.59836806823,27
1955,28,"[37592.18433587968, 28]",37592.18433587968,28
1955,29,"[38280.121309226284, 29]",38280.121309226284,29
1955,30,"[48876.05888762012, 30]",48876.05888762012,30
1955,31,"[57004.14748063135, 31]",57004.14748063135,31
1955,32,"[58235.43706621299, 32]",58235.43706621299,32
1955,33,"[65456.6312624234, 33]",65456.6312624234,33
1955,34,"[82907.36915698547, 34]",82907.36915698547,34
1955,35,"[75893.4057263045, 35]",75893.4057263045,35
1955,36,"[95640.86989628893, 36]",95640.86989628893,36
1955,37,"[99925.58086764268, 37]",99925.58086764268,37
1955,38,"[106900.38641220414, 38]",106900.38641220414,38
1955,39,"[105585.51165933404, 39]",105585.51165933404,39
1955,40,"[141875.25201664714, 40]",141875.25201664714,40
1955,41,"[169867.23923953163, 41]",169867.23923953163,41
1955,42,"[222203.33564923133, 42]",222203.33564923133,42
1955,43,"[281709.38893609546, 43]",281709.38893609546,43
1955,44,"[334332.7027893581, 44]",334332.7027893581,44
1955,45,"[292908.8809137566, 45]",292908.8809137566,45
1955,46,"[249851.2754194344, 46]",249851.2754194344,46
1955,47,"[191011.3000581576, 47]",191011.3000581576,47
1955,48,"[240827.0471133251, 48]",240827.0471133251,48
1955,49,"[260285.87252008176, 49]",260285.87252008176,49
1955,50,"[264033.98908437096, 50]",264033.98908437096,50
1955,51,"[296721.3969330161, 51]",296721.3969330161,51
1955,52,"[304525.1696723544, 52]",304525.1696723544,52
1955,53,"[181527.4536416905, 53]",181527.4536416905,53
1955,54,"[229269.1739494551, 54]",229269.1739494551,54
1955,55,"[259486.85107599327, 55]",259486.85107599327,55
1955,56,"[256736.29045458775, 56]",256736.29045458775,56
1955,57,"[292217.24579541176, 57]",292217.24579541176,57
1955,58,"[381898.71853002365, 58]",381898.71853002365,58
1955,59,"[427344.66603509645, 59]",427344.66603509645,59
1955,60,"[432729.20882713865, 60]",432729.20882713865,60
1955,61,"[478209.0486748709, 61]",478209.0486748709,61
1955,62,"[571364.1713567358, 62]",571364.1713567358,62
1955,63,"[532968.4990415631, 63]",532968.4990415631,63
1955,64,"[689927.7220093035, 64]",689927.7220093035,64
1955,65,"[805697.5937624646, 65]",805697.5937624646,65
1956,0,"[10595.0, 0]",10595.0,0
1956,1,"[9136.0685, 1]",9136.0685,1
1956,2,"[12869.979695949998, 2]",12869.979695949998,2
1956,3,"[14333.296387379512, 3]",14333.296387379512,3
1956,4,"[14135.496897233676, 4]",14135.496897233676,4
1956,5,"[17758.424751994666, 5]",17758.424751994666,5
1956,6,"[16016.32328382399, 6]",16016.32328382399,6
1956,7,"[19426.19851095012, 7]",19426.19851095012,7
1956,8,"[22361.49710595468, 8]",22361.49710595468,8
1956,9,"[24774.30264368719, 9]",24774.30264368719,9
1956,10,"[21595.759614502123, 10]",21595.759614502123,10
1956,11,"[26068.241430665512, 11]",26068.241430665512,11
1956,12,"[27793.95901337557, 12]",27793.95901337557,12
1956,13,"[23986.186628543117, 13]",23986.186628543117,13
1956,14,"[23468.084997366586, 14]",23468.084997366586,14
1956,15,"[25777.344561107457, 15]",25777.344561107457,15
1956,16,"[29785.721640359665, 16]",29785.721640359665,16
1956,17,"[23670.712987593826, 17]",23670.712987593826,17
1956,18,"[14926.751609976667, 18]",14926.751609976667,18
1956,19,"[19086.837283677163, 19]",19086.837283677163,19
1956,20,"[22535.828780837626, 20]",22535.828780837626,20
1956,21,"[19497.999061180715, 21]",19497.999061180715,21
1956,22,"[19287.420671319964, 22]",19287.420671319964,22
1956,23,"[20670.328733453603, 23]",20670.328733453603,23
1956,24,"[24440.596694435542, 24]",24440.596694435542,24
1956,25,"[20769.619070931323, 25]",20769.619070931323,25
1956,26,"[23731.36675044613, 26]",23731.36675044613,26
1956,27,"[28271.177209806476, 27]",28271.177209806476,27
1956,28,"[28788.539752745935, 28]",28788.539752745935,28
1956,29,"[36757.207556306006, 29]",36757.207556306006,29
1956,30,"[42869.93117291969, 30]",42869.93117291969,30
1956,31,"[43795.921686254755, 31]",43795.921686254755,31
1956,32,"[49226.615975350345, 32]",49226.615975350345,32
1956,33,"[62350.43179437875, 33]",62350.43179437875,33
1956,34,"[57075.58526457431, 34]",57075.58526457431,34
1956,35,"[71926.65255041653, 35]",71926.65255041653,35
1956,36,"[75148.96658467519, 36]",75148.96658467519,36
1956,37,"[80394.36445228552, 37]",80394.36445228552,37
1956,38,"[79405.51376952241, 38]",79405.51376952241,38
1956,39,"[106697.18885210727, 39]",106697.18885210727,39
1956,40,"[127748.54421262804, 40]",127748.54421262804,40
1956,41,"[167107.87068453874, 41]",167107.87068453874,41
1956,42,"[211859.3584538582, 42]",211859.3584538582,42
1956,43,"[251434.6866130389, 43]",251434.6866130389,43
1956,44,"[220281.92894168338, 44]",220281.92894168338,44
1956,45,"[187900.48538725593, 45]",187900.48538725593,45
1956,46,"[143649.92107855715, 46]",143649.92107855715,46
1956,47,"[181113.82049584485, 47]",181113.82049584485,47
1956,48,"[195747.81719190913, 48]",195747.81719190913,48
1956,49,"[198566.58575947263, 49]",198566.58575947263,49
1956,50,"[223149.12907649533, 50]",223149.12907649533,50
1956,51,"[229017.95117120715, 51]",229017.95117120715,51
1956,52,"[136517.6006931566, 52]",136517.6006931566,52
1956,53,"[172421.72967545677, 53]",172421.72967545677,53
1956,54,"[195146.91364668196, 54]",195146.91364668196,54
1956,55,"[193078.35636202715, 55]",193078.35636202715,55
1956,56,"[219761.7852112593, 56]",219761.7852112593,56
1956,57,"[287206.6770925948, 57]",287206.6770925948,57
1956,58,"[321384.2716666136, 58]",321384.2716666136,58
1956,59,"[325433.7134896129, 59]",325433.7134896129,59
1956,60,"[359636.7967773712, 60]",359636.7967773712,60
1956,61,"[429694.0447896031, 61]",429694.0447896031,61
1956,62,"[400818.6049797418, 62]",400818.6049797418,62
1956,63,"[518859.68414627574, 63]",518859.68414627574,63
1956,64,"[605924.3391460208, 64]",605924.3391460208,64
1957,0,"[8623.0, 0]",8623.0,0
1957,1,"[12147.2201, 1]",12147.2201,1
1957,2,"[13528.35902537, 2]",13528.35902537,2
1957,3,"[13341.667670819894, 3]",13341.667670819894,3
1957,4,"[16761.13709485103, 4]",16761.13709485103,4
1957,5,"[15116.869545846144, 5]",15116.869545846144,5
1957,6,"[18335.25107215679, 6]",18335.25107215679,6
1957,7,"[21105.707509159678, 7]",21105.707509159678,7
1957,8,"[23383.013349398007, 8]",23383.013349398007,8
1957,9,"[20382.972736670243, 9]",20382.972736670243,9
1957,10,"[24604.286390434652, 10]",24604.286390434652,10
1957,11,"[26233.090149481424, 11]",26233.090149481424,11
1957,12,"[22639.15679900247, 12]",22639.15679900247,12
1957,13,"[22150.15101214402, 13]",22150.15101214402,13
1957,14,"[24329.72587173899, 14]",24329.72587173899,14
1957,15,"[28112.998244794402, 15]",28112.998244794402,15
1957,16,"[22341.399705138112, 16]",22341.399705138112,16
1957,17,"[14088.486654060094, 17]",14088.486654060094,17
1957,18,"[18014.947884546644, 18]",18014.947884546644,18
1957,19,"[21270.24896728422, 19]",21270.24896728422,19
1957,20,"[18403.019406494306, 20]",18403.019406494306,20
1957,21,"[18204.26679690417, 21]",18204.26679690417,21
1957,22,"[19509.512726242196, 22]",19509.512726242196,22
1957,23,"[23068.047847508773, 23]",23068.047847508773,23
1957,24,"[19603.227060812955, 24]",19603.227060812955,24
1957,25,"[22398.647239684884, 25]",22398.647239684884,25
1957,26,"[26683.508456636602, 26]",26683.508456636602,26
1957,27,"[27171.81666139305, 27]",27171.81666139305,27
1957,28,"[34692.97551326665, 28]",34692.97551326665,28
1957,29,"[40462.41734112289, 29]",40462.41734112289,29
1957,30,"[41336.40555569115, 30]",41336.40555569115,30
1957,31,"[46462.11984459685, 31]",46462.11984459685,31
1957,32,"[58848.920995166365, 32]",58848.920995166365,32
1957,33,"[53870.302278975294, 33]",53870.302278975294,33
1957,34,"[67887.35493196467, 34]",67887.35493196467,34
1957,35,"[70928.70843291668, 35]",70928.70843291668,35
1957,36,"[75879.53228153427, 36]",75879.53228153427,36
1957,37,"[74946.2140344714, 37]",74946.2140344714,37
1957,38,"[100705.22779811922, 38]",100705.22779811922,38
1957,39,"[120574.36924268815, 39]",120574.36924268815,39
1957,40,"[157723.33240636036, 40]",157723.33240636036,40
1957,41,"[199961.64082478365, 41]",199961.64082478365,41
1957,42,"[237314.47533085325, 42]",237314.47533085325,42
1957,43,"[207911.21183736055, 43]",207911.21183736055,43
1957,44,"[177348.26369726856, 44]",177348.26369726856,44
1957,45,"[135582.74759656182, 45]",135582.74759656182,45
1957,46,"[170942.72816974513, 46]",170942.72816974513,46
1957,47,"[184754.90060586052, 47]",184754.90060586052,47
1957,48,"[187415.3711745849, 48]",187415.3711745849,48
1957,49,"[210617.39412599851, 49]",210617.39412599851,49
1957,50,"[216156.63159151227, 50]",216156.63159151227,50
1957,51,"[128850.96809170047, 51]",128850.96809170047,51
1957,52,"[162738.7726998177, 52]",162738.7726998177,52
1957,53,"[184187.74294165368, 53]",184187.74294165368,53
1957,54,"[182235.35286647215, 54]",182235.35286647215,54
1957,55,"[207420.2786326186, 55]",207420.2786326186,55
1957,56,"[271077.56214496924, 56]",271077.56214496924,56
1957,57,"[303335.7920402206, 57]",303335.7920402206,57
1957,58,"[307157.82301992737, 58]",307157.82301992737,58
1957,59,"[339440.11021932174, 59]",339440.11021932174,59
1957,60,"[405563.0436900456, 60]",405563.0436900456,60
1957,61,"[378309.2071540745, 61]",378309.2071540745,61
1957,62,"[489721.2686609494, 62]",489721.2686609494,62
1957,63,"[571896.4975422567, 63]",571896.4975422567,63
1958,0,"[14087.0, 0]",14087.0,0
1958,1,"[15688.6919, 1]",15688.6919,1
1958,2,"[15472.18795178, 2]",15472.18795178,2
1958,3,"[19437.709723821215, 3]",19437.709723821215,3
1958,4,"[17530.870399914354, 4]",17530.870399914354,4
1958,5,"[21263.19270805612, 5]",21263.19270805612,5
1958,6,"[24476.061126243403, 6]",24476.061126243403,6
1958,7,"[27117.028121765066, 7]",27117.028121765066,7
1958,8,"[23637.913413742608, 8]",23637.913413742608,8
1958,9,"[28533.325281728703, 9]",28533.325281728703,9
1958,10,"[30422.231415379145, 10]",30422.231415379145,10
1958,11,"[26254.3857114722, 11]",26254.3857114722,11
1958,12,"[25687.2909801044, 12]",25687.2909801044,12
1958,13,"[28214.920412546675, 13]",28214.920412546675,13
1958,14,"[32602.340536697684, 14]",32602.340536697684,14
1958,15,"[25909.08002451365, 15]",25909.08002451365,15
1958,16,"[16338.265863458308, 16]",16338.265863458308,16
1958,17,"[20891.74055960414, 17]",20891.74055960414,17
1958,18,"[24666.878078724607, 18]",24666.878078724607,18
1958,19,"[21341.78291371253, 19]",21341.78291371253,19
1958,20,"[21111.291658244434, 20]",21111.291658244434,20
1958,21,"[22624.97127014056, 21]",22624.97127014056,21
1958,22,"[26751.766029814196, 22]",26751.766029814196,22
1958,23,"[22733.650772136105, 23]",22733.650772136105,23
1958,24,"[25975.469372242715, 24]",25975.469372242715,24
1958,25,"[30944.576663152744, 25]",30944.576663152744,25
1958,26,"[31510.86241608844, 26]",31510.86241608844,26
1958,27,"[40233.06913286172, 27]",40233.06913286172,27
1958,28,"[46923.828529656625, 28]",46923.828529656625,28
1958,29,"[47937.38322589721, 29]",47937.38322589721,29
1958,30,"[53881.61874590846, 30]",53881.61874590846,30
1958,31,"[68246.45830356766, 31]",68246.45830356766,31
1958,32,"[62472.80793108584, 32]",62472.80793108584,32
1958,33,"[78728.23255475437, 33]",78728.23255475437,33
1958,34,"[82255.25737320737, 34]",82255.25737320737,34
1958,35,"[87996.67433785724, 35]",87996.67433785724,35
1958,36,"[86914.3152435016, 36]",86914.3152435016,36
1958,37,"[116786.7653926931, 37]",116786.7653926931,37
1958,38,"[139828.79420467143, 38]",139828.79420467143,38
1958,39,"[182910.0456991307, 39]",182910.0456991307,39
1958,40,"[231893.35593735788, 40]",231893.35593735788,40
1958,41,"[275211.03482645634, 41]",275211.03482645634,41
1958,42,"[241112.3876114584, 42]",241112.3876114584,42
1958,43,"[205668.866632574, 43]",205668.866632574,43
1958,44,"[157233.84854060283, 44]",157233.84854060283,44
1958,45,"[198240.43623999204, 45]",198240.43623999204,45
1958,46,"[214258.26348818338, 46]",214258.26348818338,46
1958,47,"[217343.5824824132, 47]",217343.5824824132,47
1958,48,"[244250.71799373598, 48]",244250.71799373598,48
1958,49,"[250674.51187697123, 49]",250674.51187697123,49
1958,50,"[149427.07652986253, 50]",149427.07652986253,50
1958,51,"[188726.39765721638, 51]",188726.39765721638,51
1958,52,"[213600.53686843748, 52]",213600.53686843748,52
1958,53,"[211336.37117763204, 53]",211336.37117763204,53
1958,54,"[240543.05767438078, 54]",240543.05767438078,54
1958,55,"[314365.72207464825, 55]",314365.72207464825,55
1958,56,"[351775.2430015314, 56]",351775.2430015314,56
1958,57,"[356207.6110633507, 57]",356207.6110633507,57
1958,58,"[393645.0309861088, 58]",393645.0309861088,58
1958,59,"[470327.08302220283, 59]",470327.08302220283,59
1958,60,"[438721.1030431108, 60]",438721.1030431108,60
1958,61,"[567924.467889307, 61]",567924.467889307,61
1958,62,"[663222.1936011326, 62]",663222.1936011326,62
1959,0,"[11137.0, 0]",11137.0,0
1959,1,"[10983.3094, 1]",10983.3094,1
1959,2,"[13798.33159922, 2]",13798.33159922,2
1959,3,"[12444.715269336519, 3]",12444.715269336519,3
1959,4,"[15094.195150178264, 4]",15094.195150178264,4
1959,5,"[17374.9280373702, 5]",17374.9280373702,5
1959,6,"[19249.682772602442, 6]",19249.682772602442,6
1959,7,"[16779.94847287755, 7]",16779.94847287755,7
1959,8,"[20255.07580161049, 8]",20255.07580161049,8
1959,9,"[21595.961819677104, 9]",21595.961819677104,9
1959,10,"[18637.31505038134, 10]",18637.31505038134,10
1959,11,"[18234.749045293105, 11]",18234.749045293105,11
1959,12,"[20029.048351349946, 12]",20029.048351349946,12
1959,13,"[23143.565369984863, 13]",23143.565369984863,13
1959,14,"[18392.19139952697, 14]",18392.19139952697,14
1959,15,"[11598.115896541709, 15]",11598.115896541709,15
1959,16,"[14830.510796907884, 16]",14830.510796907884,16
1959,17,"[17510.38409790914, 17]",17510.38409790914,17
1959,18,"[15149.984321510989, 18]",15149.984321510989,18
1959,19,"[14986.36449083867, 19]",14986.36449083867,19
1959,20,"[16060.886824831803, 20]",16060.886824831803,20
1959,21,"[18990.392581681124, 21]",18990.392581681124,21
1959,22,"[16138.03561591262, 22]",16138.03561591262,22
1959,23,"[18439.31949474176, 23]",18439.31949474176,23
1959,24,"[21966.76131408586, 24]",21966.76131408586,24
1959,25,"[22368.753046133632, 25]",22368.753046133632,25
1959,26,"[28560.42388930342, 26]",28560.42388930342,26
1959,27,"[33310.022382094576, 27]",33310.022382094576,27
1959,28,"[34029.51886554782, 28]",34029.51886554782,28
1959,29,"[38249.17920487575, 29]",38249.17920487575,29
1959,30,"[48446.41038089563, 30]",48446.41038089563,30
1959,31,"[44347.84406267186, 31]",44347.84406267186,31
1959,32,"[55887.15308777908, 32]",55887.15308777908,32
1959,33,"[58390.897546111584, 33]",58390.897546111584,33
1959,34,"[62466.582194830175, 34]",62466.582194830175,34
1959,35,"[61698.24323383376, 35]",61698.24323383376,35
1959,36,"[82903.92943330243, 36]",82903.92943330243,36
1959,37,"[99260.874710493, 37]",99260.874710493,37
1959,38,"[129843.15020879588, 38]",129843.15020879588,38
1959,39,"[164615.1458347114, 39]",164615.1458347114,39
1959,40,"[195365.2550766355, 40]",195365.2550766355,40
1959,41,"[171159.49997264036, 41]",171159.49997264036,41
1959,42,"[145999.05347666223, 42]",145999.05347666223,42
1959,43,"[111616.27638290828, 43]",111616.27638290828,43
1959,44,"[140725.80126357076, 44]",140725.80126357076,44
1959,45,"[152096.44600566727, 45]",152096.44600566727,45
1959,46,"[154286.63482814888, 46]",154286.63482814888,46
1959,47,"[173387.3202198737, 47]",173387.3202198737,47
1959,48,"[177947.4067416564, 48]",177947.4067416564,48
1959,49,"[106074.44915870138, 49]",106074.44915870138,49
1959,50,"[133972.02928743983, 50]",133972.02928743983,50
1959,51,"[151629.5427475244, 51]",151629.5427475244,51
1959,52,"[150022.26959440063, 52]",150022.26959440063,52
1959,53,"[170755.34725234678, 53]",170755.34725234678,53
1959,54,"[223160.163324092, 54]",223160.163324092,54
1959,55,"[249716.22275965894, 55]",249716.22275965894,55
1959,56,"[252862.64716643063, 56]",252862.64716643063,56
1959,57,"[279438.5113836225, 57]",279438.5113836225,57
1959,58,"[333873.13340115215, 58]",333873.13340115215,58
1959,59,"[311436.85883659474, 59]",311436.85883659474,59
1959,60,"[403155.01376397186, 60]",403155.01376397186,60
1959,61,"[470804.4250735663, 61]",470804.4250735663,61
1960,0,"[9862.0, 0]",9862.0,0
1960,1,"[12389.6306, 1]",12389.6306,1
1960,2,"[11174.20783814, 2]",11174.20783814,2
1960,3,"[13553.196686880006, 3]",13553.196686880006,3
1960,4,"[15601.084706267575, 4]",15601.084706267575,4
1960,5,"[17284.441746073848, 5]",17284.441746073848,5
1960,6,"[15066.847870052574, 6]",15066.847870052574,6
1960,7,"[18187.192063940463, 7]",18187.192063940463,7
1960,8,"[19391.184178573323, 8]",19391.184178573323,8
1960,9,"[16734.591946108776, 9]",16734.591946108776,9
1960,10,"[16373.124760072826, 10]",16373.124760072826,10
1960,11,"[17984.240236463993, 11]",17984.240236463993,11
1960,12,"[20780.789593234145, 12]",20780.789593234145,12
1960,13,"[16514.493489743174, 13]",16514.493489743174,13
1960,14,"[10414.039594632046, 14]",10414.039594632046,14
1960,15,"[13316.432429655997, 15]",13316.432429655997,15
1960,16,"[15722.711769694835, 16]",15722.711769694835,16
1960,17,"[13603.290223139971, 17]",13603.290223139971,17
1960,18,"[13456.37468873006, 18]",13456.37468873006,18
1960,19,"[14421.196753912005, 19]",14421.196753912005,19
1960,20,"[17051.623041825555, 20]",17051.623041825555,20
1960,21,"[14490.469260943357, 21]",14490.469260943357,21
1960,22,"[16556.810177553878, 22]",16556.810177553878,22
1960,23,"[19724.127964519936, 23]",19724.127964519936,23
1960,24,"[20085.07950627065, 24]",20085.07950627065,24
1960,25,"[25644.629513606364, 25]",25644.629513606364,25
1960,26,"[29909.3314017191, 26]",29909.3314017191,26
1960,27,"[30555.37295999623, 27]",30555.37295999623,27
1960,28,"[34344.23920703577, 28]",34344.23920703577,28
1960,29,"[43500.4133796315, 29]",43500.4133796315,29
1960,30,"[39820.27840771468, 30]",39820.27840771468,30
1960,31,"[50181.51484940204, 31]",50181.51484940204,31
1960,32,"[52429.64671465525, 32]",52429.64671465525,32
1960,33,"[56089.23605533819, 33]",56089.23605533819,33
1960,34,"[55399.338451857526, 34]",55399.338451857526,34
1960,35,"[74440.09107776095, 35]",74440.09107776095,35
1960,36,"[89127.1210474032, 36]",89127.1210474032,36
1960,37,"[116587.18704210813, 37]",116587.18704210813,37
1960,38,"[147809.2357319847, 38]",147809.2357319847,38
1960,39,"[175420.00096671944, 39]",175420.00096671944,39
1960,40,"[153685.4628469429, 40]",153685.4628469429,40
1960,41,"[131093.6998084423, 41]",131093.6998084423,41
1960,42,"[100221.13350355414, 42]",100221.13350355414,42
1960,43,"[126358.80512128107, 43]",126358.80512128107,43
1960,44,"[136568.5965750806, 44]",136568.5965750806,44
1960,45,"[138535.18436576176, 45]",138535.18436576176,45
1960,46,"[155685.84019024306, 46]",155685.84019024306,46
1960,47,"[159780.37778724646, 47]",159780.37778724646,47
1960,48,"[95245.0831989776, 48]",95245.0831989776,48
1960,49,"[120294.54008030871, 49]",120294.54008030871,49
1960,50,"[136149.3604628934, 50]",136149.3604628934,50
1960,51,"[134706.17724198673, 51]",134706.17724198673,51
1960,52,"[153322.5709368293, 52]",153322.5709368293,52
1960,53,"[200377.2679573422, 53]",200377.2679573422,53
1960,54,"[224222.16284426593, 54]",224222.16284426593,54
1960,55,"[227047.36209610366, 55]",227047.36209610366,55
1960,56,"[250910.03985240415, 56]",250910.03985240415,56
1960,57,"[299787.3156156525, 57]",299787.3156156525,57
1960,58,"[279641.6080062806, 58]",279641.6080062806,58
1960,59,"[361996.06156413024, 59]",361996.06156413024,59
1960,60,"[422739.0006945913, 60]",422739.0006945913,60
1961,0,"[12563.0, 0]",12563.0,0
1961,1,"[11330.5697, 1]",11330.5697,1
1961,2,"[13742.84798913, 2]",13742.84798913,2
1961,3,"[15819.392320287543, 3]",15819.392320287543,3
1961,4,"[17526.30475164657, 4]",17526.30475164657,4
1961,5,"[15277.679852010315, 5]",15277.679852010315,5
1961,6,"[18441.68734936165, 6]",18441.68734936165,6
1961,7,"[19662.527051889392, 7]",19662.527051889392,7
1961,8,"[16968.760845780547, 8]",16968.760845780547,8
1961,9,"[16602.23561151169, 9]",16602.23561151169,9
1961,10,"[18235.89559568444, 10]",18235.89559568444,10
1961,11,"[21071.57736081337, 11]",21071.57736081337,11
1961,12,"[16745.582528638384, 12]",16745.582528638384,12
1961,13,"[10559.764342559365, 13]",10559.764342559365,13
1961,14,"[13502.77066483066, 14]",13502.77066483066,14
1961,15,"[15942.72132396556, 15]",15942.72132396556,15
1961,16,"[13793.642489495001, 16]",13793.642489495001,16
1961,17,"[13644.671150608456, 17]",13644.671150608456,17
1961,18,"[14622.994072107082, 18]",14622.994072107082,18
1961,19,"[17290.228190859412, 19]",17290.228190859412,19
1961,20,"[14693.235916592328, 20]",14693.235916592328,20
1961,21,"[16788.491358298394, 21]",16788.491358298394,21
1961,22,"[20000.129755140875, 22]",20000.129755140875,22
1961,23,"[20366.132129659953, 23]",20366.132129659953,23
1961,24,"[26003.47750314983, 24]",26003.47750314983,24
1961,25,"[30327.855811923644, 25]",30327.855811923644,25
1961,26,"[30982.937497461196, 26]",30982.937497461196,26
1961,27,"[34824.82174714639, 27]",34824.82174714639,27
1961,28,"[44109.11922493561, 28]",44109.11922493561,28
1961,29,"[40377.48773850606, 29]",40377.48773850606,29
1961,30,"[50883.71004806534, 30]",50883.71004806534,30
1961,31,"[53163.30025821867, 31]",53163.30025821867,31
1961,32,"[56874.09861624233, 32]",56874.09861624233,32
1961,33,"[56174.54720326255, 33]",56174.54720326255,33
1961,34,"[75481.73907702389, 34]",75481.73907702389,34
1961,35,"[90374.2861969207, 35]",90374.2861969207,35
1961,36,"[118218.60377419197, 36]",118218.60377419197,36
1961,37,"[149877.54586492057, 37]",149877.54586492057,37
1961,38,"[177874.67143248772, 38]",177874.67143248772,38
1961,39,"[155835.9996420025, 39]",155835.9996420025,39
1961,40,"[132928.10769462815, 40]",132928.10769462815,40
1961,41,"[101623.53833254322, 41]",101623.53833254322,41
1961,42,"[128126.95712967048, 42]",128126.95712967048,42
1961,43,"[138479.61526574785, 43]",138479.61526574785,43
1961,44,"[140473.7217255746, 44]",140473.7217255746,44
1961,45,"[157864.36847520075, 45]",157864.36847520075,45
1961,46,"[162016.20136609854, 46]",162016.20136609854,46
1961,47,"[96577.85763433133, 47]",96577.85763433133,47
1961,48,"[121977.83419216047, 48]",121977.83419216047,48
1961,49,"[138054.51273868722, 49]",138054.51273868722,49
1961,50,"[136591.13490365713, 50]",136591.13490365713,50
1961,51,"[155468.02974734255, 51]",155468.02974734255,51
1961,52,"[203181.168076802, 52]",203181.168076802,52
1961,53,"[227359.7270779414, 53]",227359.7270779414,53
1961,54,"[230224.45963912347, 54]",230224.45963912347,54
1961,55,"[254421.05034719536, 55]",254421.05034719536,55
1961,56,"[303982.270954829, 56]",303982.270954829,56
1961,57,"[283554.66234666447, 57]",283554.66234666447,57
1961,58,"[367061.51040775713, 58]",367061.51040775713,58
1961,59,"[428654.4318541788, 59]",428654.4318541788,59
1962,0,"[9019.0, 0]",9019.0,0
1962,1,"[10939.1451, 1]",10939.1451,1
1962,2,"[12592.04992461, 2]",12592.04992461,2
1962,3,"[13950.73211147542, 3]",13950.73211147542,3
1962,4,"[12160.853181573124, 4]",12160.853181573124,4
1962,5,"[14679.365875476919, 5]",14679.365875476919,5
1962,6,"[15651.139896433491, 6]",15651.139896433491,6
1962,7,"[13506.933730622102, 7]",13506.933730622102,7
1962,8,"[13215.183962040664, 8]",13215.183962040664,8
1962,9,"[14515.558063905466, 9]",14515.558063905466,9
1962,10,"[16772.727342842765, 10]",16772.727342842765,10
1962,11,"[13329.286419357146, 11]",13329.286419357146,11
